content,annotation/0/label/0,annotation/0/notes,annotation/0/points/0/x,annotation/0/points/0/y,annotation/0/points/1/x,annotation/0/points/1/y,annotation/0/imageWidth,annotation/0/imageHeight,annotation/1/label/0,annotation/1/notes,annotation/1/points/0/x,annotation/1/points/0/y,annotation/1/points/1/x,annotation/1/points/1/y,annotation/1/imageWidth,annotation/1/imageHeight,extras,annotation/2/label/0,annotation/2/notes,annotation/2/points/0/x,annotation/2/points/0/y,annotation/2/points/1/x,annotation/2/points/1/y,annotation/2/imageWidth,annotation/2/imageHeight,annotation/3/label/0,annotation/3/notes,annotation/3/points/0/x,annotation/3/points/0/y,annotation/3/points/1/x,annotation/3/points/1/y,annotation/3/imageWidth,annotation/3/imageHeight,annotation/4/label/0,annotation/4/notes,annotation/4/points/0/x,annotation/4/points/0/y,annotation/4/points/1/x,annotation/4/points/1/y,annotation/4/imageWidth,annotation/4/imageHeight,annotation/5/label/0,annotation/5/notes,annotation/5/points/0/x,annotation/5/points/0/y,annotation/5/points/1/x,annotation/5/points/1/y,annotation/5/imageWidth,annotation/5/imageHeight,annotation/6/label/0,annotation/6/notes,annotation/6/points/0/x,annotation/6/points/0/y,annotation/6/points/1/x,annotation/6/points/1/y,annotation/6/imageWidth,annotation/6/imageHeight,annotation/7/label/0,annotation/7/notes,annotation/7/points/0/x,annotation/7/points/0/y,annotation/7/points/1/x,annotation/7/points/1/y,annotation/7/imageWidth,annotation/7/imageHeight,annotation/8/label/0,annotation/8/notes,annotation/8/points/0/x,annotation/8/points/0/y,annotation/8/points/1/x,annotation/8/points/1/y,annotation/8/imageWidth,annotation/8/imageHeight,annotation/9/label/0,annotation/9/notes,annotation/9/points/0/x,annotation/9/points/0/y,annotation/9/points/1/x,annotation/9/points/1/y,annotation/9/imageWidth,annotation/9/imageHeight,annotation/10/label/0,annotation/10/notes,annotation/10/points/0/x,annotation/10/points/0/y,annotation/10/points/1/x,annotation/10/points/1/y,annotation/10/imageWidth,annotation/10/imageHeight,annotation/11/label/0,annotation/11/notes,annotation/11/points/0/x,annotation/11/points/0/y,annotation/11/points/1/x,annotation/11/points/1/y,annotation/11/imageWidth,annotation/11/imageHeight,annotation/12/label/0,annotation/12/notes,annotation/12/points/0/x,annotation/12/points/0/y,annotation/12/points/1/x,annotation/12/points/1/y,annotation/12/imageWidth,annotation/12/imageHeight,annotation/13/label/0,annotation/13/notes,annotation/13/points/0/x,annotation/13/points/0/y,annotation/13/points/1/x,annotation/13/points/1/y,annotation/13/imageWidth,annotation/13/imageHeight,annotation/14/label/0,annotation/14/notes,annotation/14/points/0/x,annotation/14/points/0/y,annotation/14/points/1/x,annotation/14/points/1/y,annotation/14/imageWidth,annotation/14/imageHeight,annotation/15/label/0,annotation/15/notes,annotation/15/points/0/x,annotation/15/points/0/y,annotation/15/points/1/x,annotation/15/points/1/y,annotation/15/imageWidth,annotation/15/imageHeight
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/19caa638-70c9-4d31-aeb3-c107e88ab1f9___Partnerships-with-Families.jpg.jpeg,Face,,0.26435536294691225,0.32247557003257327,0.34994582881906827,0.5863192182410424,994,330,Face,,0.06500541711809317,0.32247557003257327,0.13976164680390032,0.5700325732899023,994,330,,Face,,0.38136511375947996,0.20846905537459284,0.48320693391115926,0.501628664495114,994,330,Face,,0.4962080173347779,0.39087947882736157,0.5774647887323944,0.6058631921824105,994,330,Face,,0.5752979414951246,0.3713355048859935,0.6500541711809318,0.6416938110749185,994,330,Face,,0.8656554712892741,0.2247557003257329,0.9360780065005417,0.5179153094462541,994,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/54978408-9f53-4f77-9971-534c6f39747a___patients-and-families.jpg.jpeg,Face,,0.23797881010594946,0.1566265060240964,0.5134474327628362,0.8554216867469879,1440,584,Face,,0.5517522412387939,0.08433734939759036,0.7669111654441728,0.7269076305220884,1440,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/808a0336-9ada-47f4-ab8d-9f95bf82675d___Percy-Jackson-Sea-of-Monsters-Aunt-Heather-Piper.jpg.jpeg,Face,,0.3163596966413868,0.18850574712643678,0.3856988082340195,0.23218390804597702,1000,1413,Face,,0.47670639219934996,0.167816091954023,0.5557963163596966,0.22911877394636015,1000,1413,,Face,,0.685807150595883,0.1854406130268199,0.7378114842903575,0.24291187739463602,1000,1413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/3522090b-9521-40bf-bb6b-117c80110088___photo_07_hires.jpg.jpeg,Face,,0.42428571428571427,0.14623655913978495,0.6514285714285715,0.4967741935483871,700,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/e7b4502f-cc1b-4c19-a486-47d33b30daab___photo4.jpg.jpeg,Face,,0.43333333333333335,0.09166666666666666,0.5854166666666667,0.35833333333333334,480,360,Face,,0.18541666666666667,0.4,0.3458333333333333,0.6111111111111112,480,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/c96d76dc-93ee-431d-8bfa-66904fe3560f___photodune-328999-family-relaxing-in-garden-s-1-845x632.jpg.jpeg,Face,,0.007100591715976331,0.1819620253164557,0.18698224852071005,0.46835443037974683,845,632,Face,,0.20355029585798817,0.06645569620253164,0.3834319526627219,0.3686708860759494,845,632,,Face,,0.4840236686390533,0.09651898734177215,0.6402366863905326,0.37816455696202533,845,632,Face,,0.6875739644970414,0.11234177215189874,0.8721893491124261,0.40664556962025317,845,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/bfa1e03f-61d2-43a5-a95b-51a3bd9f37d2___photography-by-brea-cleveland-children-families-1-43.jpg.jpeg,Face,,0.3326110509209101,0.23214285714285715,0.49295774647887325,0.4675324675324675,959,640,Face,,0.5785482123510293,0.2824675324675325,0.7096424702058505,0.48538961038961037,959,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/e9dda8d8-5244-4f39-96df-f66dfb0f6a61___photoshop_movies_01a.jpg.jpeg,Face,,0.3425,0.1,0.51,0.36923076923076925,400,260,Face,,0.1175,0.12307692307692308,0.26,0.36538461538461536,400,260,,Face,,0.7225,0.14615384615384616,0.865,0.4230769230769231,400,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/2a11cfa2-2f26-432a-8d9c-6e844ee8256c___photoshop_movies_03-s600x397-11678.jpg.jpeg,Face,,0.5033333333333333,0.19143576826196473,0.7183333333333334,0.5919395465994962,600,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/ed46c8ba-137d-470a-b73e-95a9dbe6f1f5___pict-1024x678.jpg.jpeg,Face,,0.21776814734561215,0.22585924713584288,0.28060671722643554,0.3060556464811784,1024,678,Face,,0.26543878656554715,0.36333878887070375,0.3282773564463705,0.4533551554828151,1024,678,,Face,,0.314192849404117,0.5204582651391162,0.38028169014084506,0.6006546644844517,1024,678,Face,,0.3401950162513543,0.3044189852700491,0.39761646803900325,0.37970540098199673,1024,678,Face,,0.5211267605633803,0.40916530278232405,0.5763813651137595,0.49427168576104746,1024,678,Face,,0.4160346695557963,0.44189852700491,0.47562296858071507,0.5220949263502455,1024,678,Face,,0.3531960996749729,0.15057283142389524,0.41278439869989164,0.23731587561374795,1024,678,Face,,0.48645720476706394,0.1718494271685761,0.5492957746478874,0.2569558101472995,1024,678,Face,,0.4420368364030336,0.2765957446808511,0.5016251354279523,0.3617021276595745,1024,678,Face,,0.5579631635969664,0.27168576104746317,0.6132177681473456,0.3518821603927987,1024,678,Face,,0.6034669555796316,0.15384615384615385,0.6533044420368364,0.23895253682487724,1024,678,Face,,0.6652221018418202,0.24058919803600654,0.7161430119176598,0.31260229132569556,1024,678,Face,,0.6468039003250271,0.3960720130932897,0.7085590465872156,0.4762684124386252,1024,678,Face,,0.8039003250270856,0.37152209492635024,0.8678223185265439,0.47299509001636664,1024,678,Face,,0.7248104008667389,0.14729950900163666,0.7800650054171181,0.22749590834697217,1024,678,Face,,0.7735644637053087,0.23567921440261866,0.8255687973997833,0.32078559738134205,1024,678
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/bfdba1c1-b2e4-408a-881a-b3e6ab08c847___Pirates-of-the-Carribean.jpg.jpeg,Face,,0.03369272237196765,0.24015748031496062,0.18463611859838275,0.4862204724409449,742,508,Face,,0.2169811320754717,0.1377952755905512,0.41509433962264153,0.5,742,508,,Face,,0.477088948787062,0.14173228346456693,0.7008086253369272,0.5511811023622047,742,508,Face,,0.7412398921832885,0.1594488188976378,0.954177897574124,0.5039370078740157,742,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/823856b7-221f-4d25-a410-1d64cd2fab16___pitt-slave.jpg.jpeg,Face,,0.5366666666666666,0.14666666666666667,0.6316666666666667,0.38666666666666666,600,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/516846c5-29b2-492e-a136-db247fb7290c___programs_header2.jpg.jpeg,Face,,0.08720456397718011,0.3611111111111111,0.20537897310513448,0.7350427350427351,2033,776,Face,,0.29095354523227385,0.1517094017094017,0.3960880195599022,0.5064102564102564,2033,776,,Face,,0.45069274653626734,0.2948717948717949,0.5362673186634067,0.5790598290598291,2033,776,Face,,0.5680521597392013,0.08974358974358974,0.6715566422167889,0.36324786324786323,2033,776,Face,,0.6308068459657702,0.4252136752136752,0.7237163814180929,0.7628205128205128,2033,776,Face,,0.8207008964955175,0.5341880341880342,0.9062754686226568,0.8034188034188035,2033,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/019e6ef9-2e20-413e-b6cc-979ef2f1be5c___Programs_Services_horizontal.png,Face,,0.16486486486486487,0.0149812734082397,0.36486486486486486,0.5280898876404494,740,267,Face,,0.18513513513513513,0.6067415730337079,0.33783783783783783,0.8951310861423221,740,267,,Face,,0.49594594594594593,0.1947565543071161,0.6959459459459459,0.7752808988764045,740,267,Face,,0.7324324324324324,0.033707865168539325,0.9067567567567567,0.49063670411985016,740,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/4539134f-0eeb-4b23-bd10-6434adc73916___protestors-march-at-the-families-belong-together-march-in-los-angeles-california-june-14-2018.jpg.jpeg,Face,,0.20526315789473684,0.09861932938856016,0.3144736842105263,0.27613412228796846,760,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/510e21a6-bb1f-4dc8-9c92-e8dddeef3902___Pulp-Fiction-movie-Quentin-Tarantino-coffee-scene.jpg.jpeg,Face,,0.5668202764976958,0.1341772151898734,0.6758832565284179,0.3468354430379747,651,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/48ef7428-fc1c-40b2-a1d9-c0b39f691d79___RobinWilliamsBestMovies.jpg.jpeg,Face,,0.48253968253968255,0.06666666666666667,0.7555555555555555,0.5428571428571428,630,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/82f16250-e15d-4921-98d2-5912b1ab6e43___RockyBalboa.jpg.jpeg,Face,,0.2340966921119593,0.28542094455852157,0.3384223918575064,0.5071868583162218,786,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/a39a8d4d-5175-48bf-83f8-75ea4a7e6c93___rope.png,Face,,0.25625,0.04477611940298507,0.4666666666666667,0.4291044776119403,480,268,Face,,0.575,0.07462686567164178,0.7833333333333333,0.45149253731343286,480,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/ae829825-3055-4e04-896f-4bdb0b1f7315___RTX69LRW1-1024x684.jpg.jpeg,Face,,0.1115702479338843,0.21517027863777088,0.18698347107438015,0.33900928792569657,1024,684,Face,,0.06301652892561983,0.25696594427244585,0.12086776859504132,0.369969040247678,1024,684,,Face,,0.3109504132231405,0.22291021671826625,0.381198347107438,0.35139318885448917,1024,684,Face,,0.3894628099173554,0.23219814241486067,0.44214876033057854,0.3498452012383901,1024,684,Face,,0.4669421487603306,0.28173374613003094,0.5330578512396694,0.38544891640866874,1024,684,Face,,0.6663223140495868,0.2089783281733746,0.7871900826446281,0.4024767801857585,1024,684,Face,,0.8801652892561983,0.24613003095975233,0.9721074380165289,0.413312693498452,1024,684,Face,,0.5826446280991735,0.2894736842105263,0.6477272727272727,0.37770897832817335,1024,684,Face,,0.2190082644628099,0.29256965944272445,0.28615702479338845,0.37770897832817335,1024,684,Face,,0.010330578512396695,0.25077399380804954,0.04648760330578512,0.34055727554179566,1024,684,Face,,0.6167355371900827,0.24922600619195046,0.643595041322314,0.28792569659442724,1024,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/0ddcb6cf-3f63-459a-8d6d-16590b09ec52___s0VuNcV.jpg.jpeg,Face,,0.4890625,0.20277777777777778,0.596875,0.4583333333333333,640,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/3a09c904-dd58-42f2-9ca5-8b4247d3f564___sales-scenes-movies-tv-e1447961058901.jpg.jpeg,Face,,0.2826666666666667,0.022556390977443608,0.6066666666666667,0.899749373433584,750,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/f3e11902-cf29-42d1-99b9-cd4eb958332c___samuel-jackson-pulp-fiction-700.jpg.jpeg,Face,,0.45714285714285713,0.041666666666666664,0.7428571428571429,0.5260416666666666,700,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/c72c476f-cec0-4d3d-a8de-5a3769197585___Saving-Private-Ryan-Best-Movie-Ever.png,Face,,0.085,0.3416370106761566,0.19333333333333333,0.5622775800711743,600,281,Face,,0.23166666666666666,0.29537366548042704,0.34,0.5338078291814946,600,281,,Face,,0.6716666666666666,0.35231316725978645,0.7416666666666667,0.5338078291814946,600,281,Face,,0.805,0.3701067615658363,0.895,0.597864768683274,600,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/24b3a377-c89a-4783-8b5a-58f426d2ea01___scary-movie-scenes-kids.jpg.jpeg,Face,,0.1180931744312026,0.2077922077922078,0.3531960996749729,0.7402597402597403,1200,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/4e1ca832-1659-4a8e-91fb-5c7888e4c0d6___scotus_immigration_062316getty.jpg.jpeg,Face,,0.271875,0.05555555555555555,0.4859375,0.5833333333333334,640,360,Face,,0.4875,0.3472222222222222,0.6125,0.5583333333333333,640,360,,Face,,0.325,0.4722222222222222,0.471875,0.8583333333333333,640,360,Face,,0.7171875,0.6027777777777777,0.8375,0.7861111111111111,640,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/60b353d0-47b4-4280-b489-b7a3d108782c___Screen20Shot202013-03-1720at207.38.5020PM.png,Face,,0.32273262661955243,0.2442528735632184,0.39811542991755006,0.5258620689655172,849,348,Face,,0.4110718492343934,0.14655172413793102,0.4617196702002356,0.28735632183908044,849,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/3c5940d8-743c-497d-931f-b4b6dfbd0950___sex-lies-and-videotape-backdrop.jpg.jpeg,Face,,0.4132029339853301,0.050724637681159424,0.7318663406682967,0.8115942028985508,1280,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/d26aea49-adad-40cf-adc2-91092da46f3d___sf.jpg.jpeg,Face,,0.4169381107491857,0.10115606936416185,0.6400651465798045,0.615606936416185,614,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/e2b1d18b-04a3-4206-91bf-f6515dbe7a24___shia_704_2.jpg.jpeg,Face,,0.32670454545454547,0.23737373737373738,0.6164772727272727,0.7424242424242424,704,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/28fdea9d-24f4-40f9-a4ea-006bae3d77cf___Shirtless-Movies-Scenes-2016.png.jpeg,Face,,0.41015625,0.0576171875,0.6201171875,0.3193359375,1024,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/e24140bc-1d0c-43a4-8cf0-097aabbfbbbf___shutterstock_165818507.jpg.jpeg,Face,,0.1635969664138678,0.12033195020746888,0.29360780065005415,0.4149377593360996,1200,627,Face,,0.3369447453954496,0.4004149377593361,0.4507042253521127,0.6244813278008299,1200,627,,Face,,0.5471289274106176,0.3381742738589212,0.6652221018418202,0.5622406639004149,1200,627,Face,,0.7118093174431203,0.0995850622406639,0.8634886240520043,0.38589211618257263,1200,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/8b4a9a3a-7bcc-41c2-9879-673e5292d478___shutterstock_282305945.jpg.jpeg,Face,,0.29235537190082644,0.5317604355716878,0.40702479338842973,0.7313974591651543,1160,660,Face,,0.3119834710743802,0.19600725952813067,0.38636363636363635,0.39201451905626133,1160,660,,Face,,0.44111570247933884,0.16515426497277677,0.5278925619834711,0.3430127041742287,1160,660,Face,,0.5475206611570248,0.4246823956442831,0.6787190082644629,0.6206896551724138,1160,660,Face,,0.7923553719008265,0.16333938294010888,0.9834710743801653,0.4101633393829401,1160,660,Face,,0.7293388429752066,0.604355716878403,0.878099173553719,0.8439201451905626,1160,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/7400c45c-5301-4463-974d-497f94aee724___shutterstock_314258288-e1487153021637.jpg.jpeg,Face,,0.022727272727272728,0.11220472440944881,0.21384297520661158,0.547244094488189,3500,1838,Face,,0.1756198347107438,0.04330708661417323,0.4359504132231405,0.639763779527559,3500,1838,,Face,,0.44731404958677684,0.14566929133858267,0.6714876033057852,0.7539370078740157,3500,1838,Face,,0.7293388429752066,0.19291338582677164,0.9276859504132231,0.7145669291338582,3500,1838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/727cd780-f875-4e02-bf5d-f8162c538368___shutterstock_562716667-1.jpg.jpeg,Face,,0.19609967497291442,0.0670995670995671,0.28060671722643554,0.28354978354978355,1024,512,Face,,0.4247020585048754,0.1277056277056277,0.49837486457204766,0.2943722943722944,1024,512,,Face,,0.6782231852654388,0.13203463203463203,0.7518959913326111,0.2943722943722944,1024,512,Face,,0.771397616468039,0.2077922077922078,0.8764897074756229,0.3852813852813853,1024,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/74d99c7b-ebfd-442b-a187-cfa904816493___Snatch-airs-on-Crackle-Tv-shows.jpg.jpeg,Face,,0.20557851239669422,0.13051470588235295,0.3615702479338843,0.45955882352941174,1024,576,Face,,0.38739669421487605,0.3290441176470588,0.45661157024793386,0.49080882352941174,1024,576,,Face,,0.4535123966942149,0.4209558823529412,0.490702479338843,0.4963235294117647,1024,576,Face,,0.5,0.3786764705882353,0.5475206611570248,0.48161764705882354,1024,576,Face,,0.5712809917355371,0.36213235294117646,0.6291322314049587,0.47610294117647056,1024,576,Face,,0.6425619834710744,0.25735294117647056,0.7489669421487604,0.4338235294117647,1024,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/427551d7-e049-470c-abd6-c036b2cd3493___sometimes-mimicking-scenes-from-movies-will-cost-you-x-gifs-288.jpg.jpeg,Face,,0.35333333333333333,0.1450980392156863,0.46166666666666667,0.5137254901960784,600,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
